calls_up,calls_down,starts_up,starts_down,availability,alarms,ave_callTime
1,13,15,15,83.33333333,0,2.547428571
1,9,16,16,83.33333333,0,4.9722
0,1,0,0,83.33333333,0,5.006
3,5,12,12,83.33333333,0,3.934375
1,8,4,4,83.33333333,0,2.650555556
1,3,8,8,83.33333333,0,3.7555
2,4,7,7,83.33333333,0,3.239
0,4,5,5,83.33333333,0,2.7565
0,0,0,0,83.33333333,0,0
1,1,3,3,83.33333333,0,2.0035
1,3,4,4,83.33333333,0,3.706
0,2,2,2,83.33333333,0,2.103
0,2,2,2,83.33333333,0,2.504
2,3,5,5,83.33333333,0,2.6844
1,1,2,2,83.33333333,0,3.8055
0,0,0,0,83.33333333,0,0
1,2,4,4,83.33333333,0,4.206
1,0,2,2,83.33333333,0,4.607
2,1,5,5,83.33333333,0,4.473333333
0,1,2,2,83.33333333,0,3.805
0,0,0,0,83.33333333,0,0
0,0,0,0,83.33333333,0,0
2,0,4,4,83.33333333,0,4.7065
0,0,0,0,83.33333333,0,0
0,0,0,0,83.33333333,0,0
0,0,0,0,83.33333333,0,0
2,1,3,3,83.33333333,0,5.407666667
1,1,2,2,83.33333333,0,4.8055
0,1,2,2,83.33333333,0,3.804
0,0,0,0,83.33333333,0,0
0,1,1,1,83.33333333,0,3.804
2,0,3,3,83.33333333,0,4.3065
0,1,1,1,83.33333333,0,3.405
0,1,1,1,83.33333333,0,0.201
0,1,0,0,83.33333333,0,5.006
1,1,5,5,83.33333333,0,4.2055
0,1,1,1,83.33333333,0,3.806
0,0,0,0,83.33333333,0,0
0,2,3,3,83.33333333,0,4.8065
11,3,14,14,83.33333333,0,7.614857143
16,14,19,19,84.33333333,10,5.621933333
6,2,14,14,83.33333333,16,6.295
17,8,53,53,85.66666667,11,7.47432
13,16,38,38,95.33333333,0,3.912586207
10,4,18,18,100,0,4.455642857
18,14,31,31,100,0,6.225875
9,2,11,11,100,0,3.969454545
9,10,23,23,100,0,3.807631579
36,24,43,43,100,0,5.27165
33,15,50,50,99.33333333,1,5.472666667
56,13,71,71,100,0,6.832463768
36,21,95,95,100,0,11.8575614
44,21,100,100,100,0,9.633830769
40,29,91,91,100,0,6.769333333
42,28,82,82,100,0,6.052771429
40,27,83,83,100,0,7.707746269
42,35,84,84,100,0,8.081077922
33,30,69,69,100,0,6.335555556
32,32,73,73,100,0,6.548140625
39,30,89,89,100,0,8.291898551
25,32,63,63,99.83333333,1,5.469666667
36,41,83,83,100,0,7.759844156
30,34,70,70,100,0,4.755203125
26,39,81,81,100,0,6.040523077
29,39,75,75,99.66666667,1,7.927117647
24,55,85,85,100,0,8.893594937
38,41,73,73,100,0,7.283278481
27,51,86,86,99.83333333,1,7.356012821
36,46,86,86,100,0,8.621682927
29,37,89,89,100,0,7.525181818
36,30,86,86,100,0,6.833439394
31,43,95,95,100,0,12.15339189
48,34,84,84,100,0,8.334304878
49,42,101,101,100,0,8.170032967
39,29,84,84,100,0,7.772470588
37,38,81,81,100,0,7.1388
28,37,73,73,100,0,6.509430769
29,39,82,82,100,0,5.904264706
29,33,75,75,100,0,6.058241935
26,37,70,70,100,0,6.612285714
34,32,73,73,99.83333333,1,6.928606061
26,31,70,70,99.83333333,1,6.577491228
20,32,65,65,100,0,6.539230769
22,27,57,57,100,0,5.706265306
18,25,58,58,100,0,7.132348837
17,30,65,65,100,0,5.692574468
11,31,57,57,100,0,5.049547619
16,41,67,67,100,0,6.398087719
10,39,58,58,100,0,9.379306122
4,30,38,38,100,0,6.157558824
1,37,42,42,100,0,6.607578947
5,23,46,46,100,0,4.951464286
6,19,28,28,100,0,3.68108
3,23,34,34,100,0,5.521
1,9,15,15,100,0,6.1915
2,7,12,12,100,0,3.316333333
0,5,8,8,100,0,3.445
0,5,9,9,100,0,2.6042
0,4,7,7,100,0,3.65675
1,6,8,8,100,0,3.233428571
1,2,5,5,100,0,1.671666667
0,3,3,3,100,0,1.669666667
4,2,7,7,100,0,3.105
4,5,10,10,100,0,3.026888889
1,3,6,6,100,0,4.4565
0,0,0,0,100,0,0
0,1,1,1,100,0,0.402
0,0,0,0,100,0,0
0,0,0,0,100,0,0
1,1,4,4,100,0,4.906
0,0,0,0,100,0,0
0,0,0,0,100,0,0
0,2,3,3,100,0,4.7055
2,1,6,6,100,0,4.606333333
0,0,0,0,100,0,0
5,0,6,6,100,0,2.7708
1,1,3,3,100,0,4.1055
0,0,0,0,100,0,0
0,0,0,0,100,0,0
0,1,1,1,100,0,3.406
0,0,0,0,100,0,0
1,0,2,2,100,0,4.807
0,0,0,0,100,0,0
0,0,0,0,100,0,0
0,3,3,3,100,0,2.871
0,0,0,0,100,0,0
0,0,0,0,100,0,0
0,0,0,0,100,0,0
0,3,5,5,100,0,4.005333333
0,0,1,1,100,0,0
0,0,0,0,100,0,0
2,1,3,3,100,0,2.206333333
0,0,0,0,100,0,0
0,0,0,0,100,0,0
3,0,3,3,100,0,3.138333333
8,3,12,12,100,0,5.102181818
13,6,22,22,98.33333333,2,4.866631579
7,4,7,7,100,0,3.782818182
12,5,23,23,100,0,4.998352941
13,10,22,22,100,0,4.663304348
15,17,38,38,99.83333333,1,5.65365625
18,16,28,28,100,0,4.995647059
8,12,24,24,100,0,3.9512
22,15,42,42,100,0,5.55872973
29,17,39,39,100,0,4.456173913
27,16,57,57,100,0,5.904581395
31,13,62,62,100,0,7.802386364
47,29,89,89,100,0,10.84747368
42,21,113,113,100,0,8.837380952
42,19,101,101,99.66666667,1,8.738590164
39,21,87,87,100,0,7.500866667
45,31,81,81,100,0,5.368736842
38,26,74,74,99.66666667,1,8.00871875
35,34,80,80,100,0,5.356681159
42,28,70,70,100,0,6.145914286
29,28,69,69,100,0,4.32154386
32,28,76,76,100,0,4.90095
31,32,72,72,100,0,5.957761905
29,30,68,68,100,0,5.541271186
26,37,85,85,100,0,7.707142857
31,47,88,88,100,0,6.409358974
19,36,58,58,100,0,9.208654545
31,40,79,79,100,0,6.642309859
25,62,91,91,100,0,12.66148276
37,47,91,91,100,0,6.297309524
40,53,86,86,100,0,7.984612903
36,43,93,93,100,0,7.154164557
49,38,101,101,99.66666667,1,9.448827586
37,28,82,82,100,0,6.950707692
29,26,84,84,100,0,8.200636364
34,31,86,86,100,0,7.441584615
37,39,92,92,100,0,7.243289474
30,40,80,80,100,0,6.788357143
25,36,75,75,100,0,6.320901639
30,27,67,67,100,0,5.803157895
29,27,72,72,100,0,4.835571429
18,19,54,54,100,0,5.274243243
35,40,78,78,100,0,6.136413333
22,37,65,65,100,0,6.627559322
19,41,69,69,100,0,7.783933333
17,31,64,64,100,0,6.108979167
14,23,49,49,100,0,4.055459459
16,34,57,57,100,0,5.49292
8,29,40,40,100,0,5.564918919
8,35,54,54,100,0,7.412906977
7,34,55,55,100,4,7.167170732
7,21,33,33,100,0,5.680571429
6,23,37,37,100,0,4.735103448
2,25,37,37,100,0,5.590962963
6,23,37,37,100,0,4.497689655
2,10,18,18,100,0,2.57075
0,11,16,16,100,0,5.228818182
2,7,14,14,100,0,3.807222222
3,9,19,19,100,0,5.325
0,3,5,5,100,0,3.204333333
1,3,7,7,100,0,3.1125
9,11,34,34,99.83333333,1,4.0004
1,2,3,3,100,0,3.671666667
1,2,4,4,100,0,3.739666667
1,7,11,11,100,0,3.982125
1,1,2,2,100,0,2.805
4,2,7,7,100,0,2.470333333
1,2,2,2,100,0,2.938333333
0,1,2,2,100,0,4.605
1,1,1,1,100,0,2.0035
0,1,0,0,100,0,0.601
1,1,0,0,100,0,2.604
0,0,0,0,100,0,0
0,0,0,0,100,0,0
2,1,3,3,100,0,2.605666667
0,2,3,3,100,0,3.805
0,1,1,1,100,0,0.602
1,3,2,2,100,0,2.05375
1,1,5,5,100,0,3.7055
1,2,4,4,100,0,4.472333333
2,2,4,4,100,0,1.30325
1,0,1,1,100,0,4.607
0,0,0,0,100,0,0
0,1,0,0,100,0,0.602
1,0,2,2,100,0,3.806
2,1,4,4,100,0,2.671333333
1,0,1,1,100,0,5.208
1,0,1,1,100,0,3.606
2,0,2,2,100,0,4.306
0,2,1,1,100,0,2.004
2,1,3,3,100,0,1.803333333
0,1,0,0,100,0,0.402
1,1,1,1,100,0,0.5025
1,1,3,3,100,0,4.5055
0,1,2,2,100,0,4.006
1,2,3,3,100,0,1.469666667
13,3,17,17,100,0,3.67025
9,6,17,17,99.5,6,6.7622
5,3,14,14,100,0,4.157625
9,7,25,25,100,0,3.6844375
15,6,33,33,100,1,6.289571429
5,9,19,19,100,0,4.096214286
13,10,17,17,100,0,4.971304348
9,6,21,21,100,0,4.987066667
13,6,27,27,100,0,3.261210526
28,19,40,40,100,0,6.410468085
30,19,61,61,100,0,5.910510204
31,17,79,79,100,0,7.782229167
37,30,78,78,100,0,7.88958209
36,18,99,99,100,0,9.933351852
42,20,93,93,100,0,7.437806452
40,17,85,85,100,0,9.124052632
36,27,85,85,100,0,8.198095238
36,24,82,82,100,0,8.402983333
36,31,78,78,100,0,7.683701493
39,33,81,81,100,0,7.242736111
36,44,85,85,100,0,6.9890125
31,29,64,64,99.16666667,1,6.153416667
26,31,66,66,100,0,5.000298246
35,34,74,74,100,0,7.647623188
26,41,69,69,100,0,8.883238806
23,46,83,83,100,0,8.042855072
23,56,81,81,100,0,10.24844304
25,42,76,76,100,0,6.755432836
23,53,77,77,100,0,7.679407895
37,39,71,71,100,0,7.853736842
31,40,87,87,100,0,6.176859155
41,32,93,93,100,0,7.000328767
45,38,90,90,100,0,7.363746988
45,32,81,81,100,0,7.93174026
35,32,73,73,100,0,7.617492537
29,29,79,79,100,0,6.9925
32,32,76,76,99.33333333,1,7.286453125
25,34,65,65,100,0,5.780559322
28,44,77,77,100,0,6.289263889
33,42,81,81,100,0,6.963893333
25,36,63,63,100,0,7.215803279
19,32,59,59,100,0,6.227137255
25,22,53,53,100,0,6.387978723
24,26,65,65,100,0,7.11962
29,27,68,68,100,0,6.393589286
18,31,60,60,100,0,6.491040816
9,24,45,45,100,0,5.993909091
17,28,52,52,100,0,5.311777778
8,34,47,47,100,0,5.710690476
5,31,54,54,100,0,6.945472222
8,29,55,55,100,0,6.52872973
3,29,51,51,100,0,8.67790625
5,7,16,16,100,0,2.856166667
0,14,18,18,100,0,4.625571429
4,12,19,19,100,0,4.9105625
3,10,15,15,100,0,2.835076923
1,3,5,5,100,0,3.15475
0,2,3,3,100,0,0.5015
1,7,9,9,100,0,2.854375
3,1,6,6,100,0,3.65525
1,5,6,6,100,0,2.804333333
2,3,7,7,100,0,3.6454
2,5,8,8,100,0,2.490428571
3,3,6,6,100,0,1.9705
2,5,8,8,100,0,2.661714286
1,4,5,5,100,0,4.1732
2,2,4,4,100,0,2.6545
0,0,0,0,100,0,0
1,1,1,1,100,0,0.402
2,0,2,2,100,0,2.4035
1,4,4,4,100,0,1.763
0,0,0,0,100,0,0
0,0,0,0,100,0,0
2,1,4,4,100,0,4.006333333
0,1,1,1,100,0,3.606
1,0,1,1,100,0,5.007
1,2,5,5,100,0,3.204666667
1,2,2,2,100,0,1.469
2,0,1,1,100,0,4.306
3,1,7,7,100,0,3.205
1,4,6,6,100,0,4.3342
1,0,2,2,100,0,5.006
1,3,4,4,100,0,3.105
0,0,0,0,100,0,0
0,1,0,0,100,0,0.402
1,1,3,3,100,0,2.104
1,2,4,4,100,0,3.004666667
3,2,5,5,100,0,2.8038
5,3,14,14,100,0,3.457125
1,2,4,4,100,0,3.605
1,3,3,3,100,0,2.75375
0,1,1,1,100,0,3.605
2,3,7,7,100,0,4.054
4,2,9,9,100,0,7.278166667
1,2,3,3,100,0,1.335333333
3,3,8,8,100,0,3.6385
8,2,16,16,100,0,3.9082
9,11,24,24,100,0,4.88915
6,2,11,11,100,0,3.930625
15,9,34,34,100,0,4.411541667
14,14,56,56,99.66666667,1,6.032892857
15,9,19,19,100,0,1.622875
15,6,25,25,100,0,3.545047619
10,13,29,29,100,0,5.299304348
21,13,40,40,100,0,5.430911765
14,17,31,31,100,0,5.067451613
30,5,43,43,100,0,5.109457143
30,21,69,69,100,0,7.722490196
34,28,77,77,100,0,10.70340323
56,19,113,113,100,0,9.432773333
46,27,102,102,100,0,7.008616438
43,30,88,88,99.16666667,1,8.256780822
42,34,87,87,100,0,9.860684211
53,41,117,117,100,0,9.359521277
36,34,88,88,100,0,7.611985714
33,51,91,91,100,0,7.321261905
40,56,95,95,100,0,8.320645833
40,38,88,88,100,0,6.977717949
36,44,99,99,100,0,10.5942625
40,57,108,108,100,0,8.686463918
40,49,86,86,100,0,9.048730337
39,52,109,109,100,0,9.964703297
31,65,95,95,100,0,8.945854167
39,54,82,82,100,0,8.532956989
29,52,78,78,100,0,8.455728395
41,45,93,93,100,0,9.162139535
37,48,90,90,100,1,7.841811765
28,48,90,90,100,0,7.669026316
41,34,83,83,100,0,7.880893333
34,46,90,90,99.33333333,1,8.485575
40,37,87,87,100,1,6.878272727
31,32,72,72,100,0,7.716650794
28,21,67,67,100,0,5.881040816
20,28,58,58,100,0,6.282666667
18,28,56,56,100,0,4.490043478
17,30,60,60,100,0,6.90293617
13,23,48,48,100,0,4.830111111
13,24,50,50,100,0,6.789594595
3,12,20,20,100,0,3.380933333
8,19,36,36,100,0,4.885962963
7,26,49,49,100,0,6.733545455
9,27,43,43,100,0,5.371611111
7,19,37,37,100,1,5.706230769
3,12,20,20,100,0,4.2236
4,15,20,20,100,0,3.982473684
4,10,14,14,100,0,3.663642857
1,8,11,11,100,0,3.138333333
1,10,10,10,100,0,2.005454545
5,8,19,19,100,0,2.958846154
1,5,10,10,100,0,3.5715
1,10,15,15,100,0,2.313272727
2,4,7,7,100,0,3.340666667
2,5,10,10,100,0,3.491142857
1,6,12,12,100,0,2.979571429
0,1,2,2,100,0,4.805
0,0,0,0,100,0,0
2,1,2,2,100,0,0.535
0,1,2,2,100,0,4.005
4,2,7,7,100,0,3.004833333
0,1,1,1,100,0,0.402
0,6,8,8,100,1,4.408333333
1,1,2,2,100,0,3.8055
2,1,4,4,100,0,3.004666667
0,0,0,0,100,0,0
1,2,6,6,100,0,4.339333333
1,0,1,1,100,0,4.406
0,0,0,0,100,0,0
1,1,5,5,100,0,4.606
0,0,0,0,100,0,0
0,0,0,0,100,0,0
2,1,3,3,100,0,4.472333333
0,1,0,0,100,0,0.602
1,0,2,2,100,0,4.807
1,0,1,1,100,0,0.602
1,0,2,2,100,0,4.606
0,2,1,1,100,0,0.602
0,0,0,0,100,0,0
1,0,1,1,100,0,4.807
3,0,4,4,100,0,4.539333333
2,0,2,2,100,0,2.304
1,0,2,2,100,0,3.606
3,0,3,3,100,0,3.071333333
3,1,3,3,100,0,1.3025
1,3,3,3,100,0,1.25275
0,0,0,0,100,0,0
0,0,0,0,100,0,0
0,0,0,0,100,0,0
1,0,2,2,100,0,5.007
1,0,2,2,100,0,5.008
0,1,0,0,100,0,0.602
0,0,0,0,100,0,0
1,0,1,1,100,0,0.602
0,0,0,0,100,0,0
0,0,0,0,100,0,0
2,1,2,2,100,0,3.071333333
1,0,1,1,100,0,0.402
1,0,1,1,100,0,4.206
0,0,0,0,100,0,0
2,0,3,3,100,0,4.2065
0,2,1,1,100,0,2.205
1,2,5,5,100,0,4.205666667
2,1,7,7,100,0,3.605333333
2,3,6,6,100,0,4.5668
3,1,4,4,100,0,4.656
0,3,3,3,100,0,2.871333333
4,4,25,25,97.33333333,7,9.6835
1,2,5,5,100,0,4.006333333
1,2,7,7,100,0,4.005333333
0,1,2,2,100,0,3.405
1,0,1,1,100,0,4.607
2,2,5,5,100,0,2.80475
8,6,30,30,100,0,7.787142857
3,4,10,10,99.83333333,1,3.809285714
3,5,7,7,96.16666667,3,4.196625
2,8,8,8,100,0,2.7649
0,3,4,4,100,0,4.147666667
4,1,5,5,100,0,4.6468
1,3,5,5,100,0,2.45375
0,0,0,0,100,0,0
0,0,0,0,100,0,0
1,0,1,1,100,0,0.601
0,0,0,0,100,0,0
1,0,1,1,100,0,4.406
2,5,8,8,100,0,3.325285714
2,4,7,7,100,0,2.906666667
2,1,4,4,100,0,4.539333333
7,5,19,19,100,0,5.412666667
0,4,3,3,100,0,2.4535
3,4,12,12,100,0,4.807285714
2,2,1,1,100,0,2.00375
1,4,6,6,100,0,3.1644
2,5,4,4,100,0,0.945571429
3,2,4,4,100,0,2.0056
4,4,6,6,100,0,2.028625
1,0,2,2,100,0,4.205
1,2,4,4,100,0,4.273
0,0,0,0,100,0,0
1,2,6,6,100,0,3.739666667
2,0,2,2,100,0,2.7045
0,1,0,0,100,0,4.006
1,5,7,7,100,0,2.804833333
1,3,6,6,100,0,4.056
1,3,7,7,100,0,2.95425
0,0,0,0,100,0,0
2,0,3,3,100,0,5.0065
0,2,2,2,100,0,3.605
0,0,0,0,100,0,0
0,1,1,1,100,0,4.807
2,0,3,3,100,0,2.2035
2,1,3,3,100,0,3.071
0,2,3,3,100,0,4.1055
0,1,0,0,100,0,0.401
1,1,1,1,100,0,0.602
2,3,5,5,100,0,4.286
2,5,8,8,100,0,5.296857143
1,3,5,5,100,0,2.40375
2,1,2,2,100,0,0.401666667
0,1,0,0,100,0,0.602
0,0,0,0,100,0,0
1,2,3,3,100,0,2.604333333
0,0,0,0,100,0,0
3,0,3,3,100,0,3.071666667
0,0,0,0,100,0,0
0,0,0,0,100,0,0
0,0,0,0,100,0,0
0,0,0,0,100,0,0
0,0,0,0,100,0,0
0,0,0,0,100,0,0
1,0,2,2,100,0,5.006
0,0,0,0,100,0,0
0,1,1,1,100,0,3.405
1,1,4,4,100,0,4.3065
0,0,0,0,100,0,0
0,0,0,0,100,0,0
0,0,0,0,100,0,0
0,0,0,0,100,0,0
0,0,0,0,100,0,0
0,0,0,0,100,0,0
0,0,0,0,100,0,0
0,0,0,0,100,0,0
0,1,2,2,100,0,4.806
0,1,1,1,100,0,3.806
0,0,0,0,100,0,0
0,1,1,1,100,0,3.604
0,0,0,0,100,0,0
0,0,0,0,100,0,0
1,3,5,5,100,0,2.8555
0,0,0,0,100,0,0
0,0,0,0,100,0,0
0,0,0,0,100,0,0
1,0,2,2,100,0,4.406
1,0,2,2,100,0,5.207
0,0,0,0,100,0,0
0,0,0,0,100,0,0
0,1,1,1,100,0,3.406
0,0,0,0,100,0,0
0,0,0,0,100,0,0
1,0,2,2,100,0,5.206
0,1,0,0,100,0,0.602
1,0,1,1,100,0,0.402
0,1,0,0,100,0,0.402
2,1,3,3,100,0,2.011333333
2,2,5,5,100,0,2.7545
0,0,0,0,100,0,0
0,0,0,0,100,0,0
2,3,7,7,100,0,4.2062
0,1,1,1,100,0,0.602
3,1,5,5,100,0,4.6065
2,1,4,4,100,0,2.938333333
2,0,2,2,100,0,4.406
1,1,2,2,100,0,2.604
0,1,1,1,100,0,3.805
2,0,4,4,100,0,3.906
0,2,4,4,100,0,5.007
1,2,4,4,100,0,4.139333333
1,0,3,3,100,0,3.806
2,1,4,4,100,0,3.004
1,1,3,3,100,0,2.0035
1,0,3,3,100,0,3.805
0,4,8,8,100,0,3.9115
0,3,4,4,100,0,1.803
0,0,0,0,100,0,0
1,1,2,2,100,0,2.804
0,2,2,2,100,0,2.705
1,1,3,3,100,0,2.1035
1,2,3,3,100,1,4.539333333
1,0,1,1,100,0,4.607
2,3,5,5,100,0,2.0032
5,0,9,9,100,0,4.5268
1,0,1,1,100,0,4.406
1,2,3,3,100,0,1.870333333
0,0,0,0,100,0,0
1,1,3,3,100,0,4.2065
0,0,0,0,100,0,0
1,0,1,1,100,0,4.807
1,1,2,2,100,0,4.706
2,1,4,4,100,0,3.472333333
0,2,2,2,100,0,1.9035
1,1,3,3,100,0,4.405
1,0,2,2,100,0,5.007
1,3,3,3,100,0,3.705
1,0,2,2,100,0,3.806
1,0,2,2,100,0,5.007
2,1,4,4,100,0,3.405333333
1,1,3,3,100,0,4.206
0,1,0,0,100,0,0.402
0,1,2,2,100,0,4.006
0,0,0,0,100,0,0
0,0,0,0,100,0,0
0,0,0,0,100,0,0
0,1,2,2,100,0,4.606
1,0,1,1,100,0,0.402
0,0,0,0,100,0,0
0,2,1,1,100,0,2.104
0,0,1,1,100,0,0
1,1,1,1,100,0,0.602
0,1,2,2,100,0,4.006
0,0,0,0,100,0,0
1,0,1,1,100,0,0.602
0,1,0,0,100,0,0.602
0,0,0,0,100,0,0
0,0,0,0,100,0,0
2,2,5,5,100,0,3.10475
0,1,0,0,100,0,0.402
2,0,2,2,100,0,0.4015
0,1,1,1,100,0,3.605
0,0,0,0,100,0,0
1,1,2,2,100,0,2.104
1,1,3,3,100,0,2.0035
0,0,0,0,100,0,0
0,0,0,0,100,0,0
0,1,1,1,100,0,4.205
1,1,1,1,100,0,0.3015
0,0,0,0,100,0,0
0,1,1,1,100,0,0.402
0,0,0,0,100,0,0
0,0,0,0,100,0,0
0,0,0,0,100,0,0
0,1,1,1,100,0,3.804
0,0,0,0,100,0,0
0,0,0,0,100,0,0
1,1,3,3,100,0,4.206
1,1,2,2,100,0,4.6065
2,1,3,3,100,0,3.138666667
9,3,11,11,100,0,5.112916667
10,6,27,27,100,0,4.5501875
5,3,11,11,100,0,4.531625
10,5,22,22,100,0,5.506666667
13,10,23,23,99.33333333,1,3.359086957
13,8,14,14,100,0,2.606857143
9,6,16,16,100,0,2.888333333
12,10,20,20,100,0,5.593227273
16,10,38,38,100,0,5.203115385
21,15,44,44,99.16666667,1,5.227027778
43,22,77,77,100,0,8.514630769
40,23,69,69,100,0,7.472952381
38,26,90,90,100,0,8.95265625
49,24,109,109,100,0,7.699945205
50,23,94,94,100,0,8.970808219
50,43,114,114,100,0,9.556967742
62,47,129,129,100,0,10.90373394
49,33,93,93,100,0,9.207329268
44,28,82,82,100,0,6.593125
37,43,80,80,100,0,5.4824875
44,45,92,92,100,0,6.868831461
43,29,75,75,100,0,5.693486111
48,35,94,94,100,0,7.182445783
37,37,92,92,100,0,7.010243243
30,44,86,86,100,0,6.588175676
28,44,81,81,100,0,7.982486111
26,56,79,79,100,0,7.566426829
22,54,90,90,100,0,9.290986842
31,46,70,70,100,2,6.379181818
45,47,101,101,100,0,10.26436957
37,40,83,83,100,0,8.464051948
43,42,108,108,100,0,8.926
50,48,112,112,100,0,8.68655102
74,30,104,104,100,0,10.19615385
40,28,87,87,100,0,7.359191176
37,36,75,75,100,0,6.176876712
45,55,95,95,100,0,13.22913
35,35,76,76,100,0,6.9822
28,34,79,79,100,0,4.40583871
29,35,66,66,100,0,7.762453125
35,39,75,75,100,0,6.284351351
34,35,87,87,100,0,8.764188406
22,20,62,62,100,0,5.98147619
19,26,57,57,100,0,5.467688889
18,29,64,64,100,0,6.345702128
21,47,72,72,100,0,5.769720588
16,42,64,64,99.33333333,1,6.973258621
19,46,74,74,100,0,8.119061538
14,29,55,55,100,0,5.902139535
13,44,70,70,100,0,7.259964912
7,27,41,41,86.16666667,9,7.062352941
8,34,42,42,98.16666667,1,6.788833333
5,22,31,31,100,0,4.189703704
6,18,26,26,100,0,3.477416667
2,15,18,18,100,0,2.597411765
3,13,18,18,100,0,3.0105625
5,7,17,17,100,0,2.456
4,7,14,14,100,0,3.753272727
1,5,7,7,100,0,2.670833333
6,4,12,12,100,0,2.9049
9,6,25,25,100,0,5.440733333
2,3,5,5,100,0,1.4424
4,3,8,8,100,0,1.951571429
2,4,9,9,100,0,3.705833333
3,3,4,4,100,0,1.5695
1,0,2,2,100,0,0.602
1,1,1,1,100,0,0.7025
1,1,3,3,100,0,4.406
1,0,1,1,100,0,4.206
0,0,0,0,100,0,0
0,0,0,0,100,0,0
2,1,3,3,100,0,1.870333333
0,0,0,0,100,0,0
2,3,5,5,100,0,4.4864
0,2,4,4,100,0,4.707
0,1,1,1,100,0,3.603
2,0,2,2,100,0,0.402
1,2,4,4,100,0,3.143666667
1,3,5,5,100,0,4.25575
1,2,2,2,100,0,2.003666667
1,0,1,1,100,0,4.806
2,0,3,3,100,0,4.7065
1,2,4,4,100,0,3.137666667
2,3,5,5,100,0,3.4112
1,1,3,3,100,0,4.3065
2,1,4,4,100,0,3.004
0,2,1,1,100,0,2.004
3,4,6,6,97.5,1,0.916428571
1,1,5,5,100,0,4.306
1,3,6,6,100,0,4.0055
2,2,5,5,100,0,3.61125
2,2,4,4,100,0,3.155
0,1,1,1,100,0,5.207
1,0,2,2,100,0,4.807
0,1,1,1,100,0,3.606
3,2,5,5,100,0,2.2034
9,3,18,18,100,0,5.478416667
13,8,23,23,100,0,5.67647619
6,2,8,8,100,0,2.831125
8,5,10,10,100,0,3.221
12,6,38,38,99.66666667,1,3.777777778
14,8,17,17,100,0,2.395863636
19,16,23,23,100,0,5.0436
9,6,14,14,100,0,3.4862
18,11,36,36,100,0,3.293724138
16,20,44,44,99.5,0,5.940194444
36,18,66,66,100,0,4.85737037
50,40,75,75,100,0,7.027511111
55,28,95,95,100,0,10.02455422
54,34,118,118,100,0,9.313659091
53,23,108,108,100,0,10.96575
47,23,90,90,100,0,8.370871429
43,41,96,96,99.83333333,1,10.84125
43,29,85,85,100,0,7.688611111
39,40,91,91,100,0,8.41421519
45,33,84,84,100,0,6.201025641
47,48,101,101,100,0,8.540063158
31,42,79,79,100,0,7.006287671
36,31,79,79,100,0,5.909358209
48,48,101,101,100,0,8.547833333
34,53,93,93,100,0,6.773988506
38,44,96,96,100,0,8.959353659
34,82,85,85,100,0,11.38464655
39,49,85,85,100,0,8.137340909
37,58,89,89,100,0,7.520094737
41,57,109,109,100,0,10.27379592
58,45,111,111,100,0,10.47702913
42,50,108,108,100,0,8.920141304
52,34,106,106,100,0,6.876430233
51,31,90,90,99.66666667,1,5.936585366
56,34,100,100,99.33333333,1,9.459966667
41,45,94,94,100,0,8.939709302
37,44,90,90,100,0,8.047345679
37,50,98,98,100,0,8.903402299
30,35,78,78,100,0,7.419092308
31,33,76,76,100,0,5.241671875
41,54,89,89,100,0,7.375894737
33,29,81,81,100,0,6.584790323
30,33,69,69,100,0,6.55884127
24,24,61,61,100,0,6.51925
18,39,71,71,100,0,6.181964912
23,48,96,96,100,0,7.286042254
17,46,71,71,100,0,6.480904762
21,32,61,61,100,0,5.234433962
19,37,61,61,100,0,7.271678571
6,40,73,73,100,0,8.716413043
9,26,46,46,100,0,5.728314286
11,39,65,65,100,0,8.5624
5,19,35,35,100,0,3.758125
3,19,34,34,100,0,4.673636364
4,15,23,23,100,0,4.306789474
2,13,20,20,100,0,3.246933333
2,16,21,21,100,0,3.809611111
5,7,17,17,100,0,2.70475
1,5,8,8,100,0,1.702833333
3,6,15,15,100,0,5.521777778
3,6,10,10,100,0,3.116666667
3,2,7,7,100,0,2.8846
3,2,6,6,100,0,3.0042
2,6,10,10,100,0,3.00575
0,4,6,6,100,0,6.9615
0,1,2,2,100,0,4.808
0,1,2,2,100,0,4.807
1,1,3,3,100,0,4.306
0,2,2,2,100,0,3.7055
1,1,4,4,100,0,2.804
2,2,6,6,100,0,4.608
0,0,1,1,100,0,0
0,0,0,0,100,0,0
0,1,2,2,100,0,4.807
0,2,0,0,100,0,3.5045
1,2,5,5,100,0,4.006
1,1,3,3,100,0,2.3035
1,0,1,1,100,0,4.406
2,1,2,2,100,0,1.87
0,1,0,0,100,0,0.601
0,0,0,0,100,0,0
1,2,4,4,100,0,2.670666667
2,1,6,6,100,0,5.608333333
1,1,2,2,100,0,4.206
1,0,3,3,100,0,4.806
0,1,1,1,100,0,3.604
1,1,1,1,100,0,2.8045
0,0,0,0,100,0,0
2,2,2,2,100,0,2.65425
0,1,1,1,100,0,3.405
2,1,2,2,100,0,1.802666667
1,1,2,2,100,0,3.4045
1,0,1,1,100,0,4.406
1,0,1,1,100,0,4.404
0,2,2,2,100,0,2.204
4,1,7,7,100,0,3.6848
10,5,14,14,100,0,7.7424
7,5,20,20,100,0,5.894833333
5,3,14,14,100,0,6.717
