calls_up,calls_down,starts_up,starts_down,availability,alarms,ave_callTime
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
5,7,11,14,39,0,7.438166667
15,17,38,39,100,0,6.78540625
14,18,34,35,100,0,5.839375
8,13,28,28,100,0,7.005
7,18,28,28,100,0,7.10432
17,19,42,45,100,0,7.58875
16,28,47,56,100,0,7.415318182
20,29,50,60,100,0,6.625591837
19,12,37,33,100,0,6.511483871
15,15,28,43,100,0,7.2168
26,14,52,45,100,0,9.36175
17,13,34,46,100,0,9.372533333
27,13,46,54,100,0,7.556875
11,16,22,28,100,0,5.872
18,7,36,33,100,2,9.81416
15,21,38,38,100,0,6.257805556
9,15,25,33,100,0,5.786583333
13,15,30,25,100,0,5.953178571
11,12,25,28,100,0,5.863130435
7,10,17,25,100,0,5.186882353
15,16,34,37,100,0,7.052677419
8,10,21,24,100,0,6.691944444
7,16,29,26,99.66666667,3,6.705130435
7,18,28,32,100,0,8.43456
5,17,26,29,100,0,8.180727273
6,13,22,21,100,0,8.027157895
6,17,31,24,100,0,7.300695652
2,12,17,20,100,0,8.414714286
0,12,15,13,100,0,5.539916667
3,7,13,12,100,0,4.5201
1,4,3,7,100,0,4.8972
3,4,7,4,99.83333333,0,4.904428571
1,1,3,3,99.83333333,0,6.0475
2,7,12,13,100,0,7.819666667
1,3,5,7,99.83333333,0,4.97625
0,0,0,0,100,0,0
0,1,2,1,100,0,5.619
4,3,6,7,100,0,5.511571429
3,0,6,4,99.83333333,0,5.955
2,2,2,3,100,0,2.7015
0,2,3,2,100,0,5.7685
2,0,2,1,100,0,4.7115
1,0,1,2,100,0,6.068
1,1,3,3,99.83333333,0,7.204
2,0,2,1,100,0,4.949
0,1,1,2,100,0,6.441
0,0,0,0,100,0,0
0,1,2,1,100,0,6.079
0,0,0,0,100,0,0
0,0,0,0,100,0,0
0,0,0,0,100,0,0
1,1,4,2,100,0,8.6355
0,0,0,0,100,0,0
1,0,1,2,100,0,8.254
1,0,1,1,100,0,3.516
0,1,0,1,99.83333333,0,5.492
2,0,3,4,100,0,8.196
0,2,3,3,100,0,6.2145
1,1,2,3,100,0,5.0975
0,0,0,0,100,0,0
1,0,1,2,100,0,8.372
0,3,3,5,100,0,4.729333333
0,1,1,3,100,0,6.848
0,1,2,1,100,0,5.197
1,0,1,2,100,0,9.045
0,0,0,0,100,0,0
2,2,6,5,100,0,6.3095
2,2,4,6,100,0,5.812
0,0,1,0,99.83333333,0,0
1,2,5,5,100,0,7.295
0,0,0,0,100,0,0
0,1,0,2,100,0,5.349
2,1,4,4,100,0,8.076333333
6,1,8,11,100,0,8.105
4,2,10,11,100,0,7.279
5,3,10,12,100,0,5.055375
6,4,12,12,100,0,7.1268
11,7,17,21,100,0,5.677222222
6,11,20,31,100,0,7.265176471
1,3,5,4,100,0,6.84
7,3,11,16,100,0,6.6142
4,7,8,9,100,0,4.369181818
8,3,13,13,100,0,6.052636364
10,10,18,20,100,0,4.97605
18,10,27,33,100,0,6.312571429
28,13,51,52,100,0,9.315414634
21,20,43,50,100,0,6.547219512
13,9,27,29,100,0,6.538045455
19,12,34,38,100,0,6.648
17,12,34,41,100,0,7.232793103
19,12,32,50,100,0,8.879677419
13,18,34,40,100,0,6.09416129
20,20,44,52,100,1,7.356075
14,21,35,43,100,0,6.521542857
23,17,38,41,100,0,7.0282
14,10,28,38,100,0,6.609541667
11,12,23,27,100,0,6.074
11,13,35,34,100,0,9.357291667
10,16,26,27,100,0,5.611192308
14,22,34,38,100,0,8.216444444
9,17,28,32,100,0,6.413076923
18,23,38,53,100,0,7.948682927
19,25,46,54,100,0,8.361113636
18,23,52,45,95,0,7.093170732
13,9,28,26,91,0,5.776954545
21,9,38,42,100,0,8.6173
21,27,50,59,100,0,7.8991875
23,19,46,46,100,0,7.423285714
18,17,42,43,100,0,7.498028571
19,18,46,37,100,0,6.607108108
8,16,27,30,100,0,6.150375
8,13,27,27,100,0,6.167714286
16,19,38,39,100,0,5.937914286
14,22,38,43,100,0,5.540666667
13,11,37,30,100,0,6.891583333
14,15,30,39,100,0,6.102931034
7,13,22,21,100,0,5.39135
9,18,31,34,100,0,7.243925926
6,12,22,22,100,0,6.892555556
3,10,13,18,100,0,4.980076923
6,18,24,28,100,0,6.563833333
5,16,22,31,100,0,6.745142857
1,15,17,19,100,0,7.590375
7,15,24,23,100,0,6.170590909
4,8,13,18,100,0,5.764
4,9,16,18,100,0,6.533846154
4,8,11,13,100,0,4.283333333
7,12,19,21,100,0,5.336105263
4,11,14,16,100,0,4.845266667
5,12,22,20,100,0,5.372352941
0,13,13,20,100,0,5.911153846
4,5,19,14,100,0,6.263888889
0,7,12,10,100,0,4.685571429
4,8,10,12,100,0,4.155583333
2,4,7,7,100,0,4.967333333
3,3,8,8,99.83333333,0,4.103833333
3,3,8,8,100,0,3.224333333
4,1,7,5,100,0,6.7924
0,1,1,2,100,0,7.347
1,1,4,2,100,0,8.7115
1,1,2,2,100,0,3.5635
0,1,1,2,100,0,5.555
1,1,3,3,100,0,7.99
2,1,4,4,100,0,7.632
1,1,3,3,100,0,7.8715
0,0,0,0,100,0,0
1,0,1,2,100,0,5.339
2,0,3,2,100,0,8.9885
1,2,4,4,100,0,5.478
0,2,2,1,100,0,3.7625
1,0,1,1,100,0,7.931
2,0,2,3,100,0,9.4815
1,2,3,4,100,0,5.916666667
0,0,0,0,100,0,0
0,0,0,0,100,0,0
3,2,5,6,100,0,8.054
2,2,7,4,100,0,7.23775
1,0,1,1,100,0,2.086
1,1,2,4,100,0,7.6385
1,0,1,1,100,0,8.003
1,2,3,4,100,0,3.582
0,2,2,2,100,0,3.5
0,1,2,2,100,0,5.38
0,0,0,0,100,0,0
0,0,0,0,100,0,0
1,1,3,3,100,0,7.9735
1,1,4,2,100,0,7.0435
2,2,6,6,100,0,7.28175
2,1,5,4,100,0,8.234
8,0,9,12,100,0,7.5385
5,5,12,15,100,0,6.2156
5,2,9,9,100,0,6.506857143
5,2,8,7,100,0,7.428142857
9,5,21,23,100,0,6.137071429
4,5,14,10,100,0,4.746444444
2,0,3,2,100,0,8.4995
3,1,4,6,100,0,5.30925
8,2,13,13,100,0,6.8537
9,5,12,17,100,0,6.022571429
9,11,22,24,100,0,6.9982
17,12,31,36,100,0,8.424241379
20,20,46,41,100,0,6.831975
21,16,46,49,100,0,8.259837838
23,7,31,36,100,0,6.5762
14,10,26,36,100,0,8.444375
14,14,33,43,100,0,7.550571429
18,5,26,31,100,0,6.005565217
15,13,28,30,100,0,6.701178571
11,16,31,33,100,0,7.673074074
15,17,38,40,100,0,8.17959375
23,12,38,46,100,0,7.833914286
14,15,31,33,100,0,6.020965517
14,17,31,35,100,0,5.123451613
14,15,36,34,100,0,7.327448276
9,17,34,34,100,0,6.078307692
10,16,30,28,99.83333333,1,6.327269231
10,17,28,39,100,0,8.324222222
14,23,45,44,100,0,6.876486486
23,18,56,57,99.83333333,1,9.23895122
20,24,57,52,100,0,6.661340909
12,18,36,35,100,0,6.737666667
14,15,37,35,100,0,5.667241379
27,22,49,51,100,0,7.283632653
21,17,36,48,100,0,7.929605263
21,24,50,52,100,0,6.474488889
16,13,33,37,100,0,6.299827586
16,15,42,44,100,0,7.140387097
10,18,28,35,100,0,6.274535714
9,8,18,22,100,0,5.288
12,8,18,21,100,0,5.01905
7,17,29,30,100,0,6.003166667
7,10,17,19,100,0,5.100882353
6,10,20,23,99.83333333,0,7.08875
12,18,34,33,100,0,6.439466667
7,16,31,33,100,0,8.374130435
7,11,22,24,100,0,7.747111111
6,10,20,19,100,0,5.63225
5,15,20,27,100,0,5.5882
6,10,21,17,100,0,7.471625
4,14,17,21,100,0,5.027722222
4,10,19,16,100,0,8.908928571
2,6,12,13,100,0,7.527625
0,10,11,12,100,0,4.3758
4,8,13,15,100,0,6.269916667
2,3,5,8,100,0,6.3874
2,6,7,9,100,0,4.7655
1,4,5,5,100,0,4.1678
2,2,6,3,100,0,6.23625
0,0,0,0,99.83333333,0,0
0,2,3,2,100,0,6.4815
1,2,4,4,100,0,5.477333333
3,3,5,5,100,0,4.2025
1,8,9,11,100,0,4.546666667
1,0,2,1,100,0,8.284
1,1,2,3,100,0,6.461
2,0,2,3,100,0,5.6645
0,0,0,0,100,0,0
2,0,3,3,100,0,7.992
2,0,3,2,100,0,8.8705
0,2,2,4,100,0,6.9795
0,1,2,1,100,0,6.23
0,0,0,0,100,0,0
2,0,3,3,100,0,8.011
2,1,3,3,100,0,4.148
1,2,2,3,100,0,3.301666667
2,1,5,4,100,0,7.643
1,4,5,6,100,0,4.6312
0,0,0,0,100,0,0
0,0,0,0,100,0,0
1,1,2,3,100,0,4.081
2,1,4,4,100,0,7.957333333
3,0,5,3,100,0,7.070333333
1,1,2,3,100,0,7.2585
0,0,0,0,100,0,0
0,0,0,0,100,0,0
1,1,2,3,100,0,8.1335
1,1,3,3,100,0,3.259
0,0,0,0,100,0,0
0,2,3,2,100,0,5.426
0,1,2,1,100,0,5.137
0,1,2,1,99.83333333,0,6.331
3,1,6,6,100,0,7.19175
1,0,2,1,100,0,7.699
0,1,1,2,100,0,6.391
1,1,3,3,100,0,5.93
6,0,7,10,100,0,8.353833333
8,4,17,20,100,0,7.61325
2,5,3,5,100,0,4.629142857
5,3,7,6,100,0,5.732375
7,3,8,12,100,0,4.1376
4,2,11,7,100,0,3.669166667
4,5,8,9,100,0,5.780111111
8,3,16,14,100,0,8.015272727
10,2,16,14,100,0,7.268416667
8,4,12,14,100,0,6.600916667
10,3,16,16,100,0,8.575
19,15,36,41,100,0,8.377117647
12,16,33,37,100,0,9.542392857
21,12,38,39,100,0,8.540818182
20,4,27,30,100,0,8.63425
21,15,41,44,100,3,7.416166667
17,10,50,38,100,0,9.949592593
14,16,31,40,100,0,7.014
19,13,32,37,100,0,5.00959375
14,14,26,25,100,0,5.027035714
14,5,20,27,100,0,6.350631579
12,16,29,36,100,0,5.755678571
19,12,36,36,100,0,10.25209677
16,15,32,40,100,0,6.184903226
8,11,24,23,100,0,7.205894737
13,13,33,25,100,0,7.545076923
15,26,41,42,100,0,7.037902439
14,13,30,37,100,0,6.890518519
13,17,33,36,100,0,5.696933333
10,11,23,27,100,0,8.439142857
24,14,40,44,100,0,6.281342105
21,14,40,43,100,0,7.332085714
12,10,22,24,100,0,5.079090909
21,12,39,45,100,0,6.272878788
14,11,27,32,100,0,6.46424
15,9,22,26,100,0,5.594208333
12,11,21,26,100,0,5.304869565
7,8,17,17,100,0,4.482066667
12,11,27,32,100,0,5.938391304
9,13,23,26,100,0,4.588
13,14,28,36,100,4,10.82122222
9,10,23,18,100,0,5.524631579
11,12,27,25,100,0,5.27173913
6,9,15,22,100,0,4.926333333
10,15,28,30,100,0,4.80164
9,14,28,24,100,0,8.052695652
8,13,17,27,100,0,5.567190476
1,11,19,17,100,0,5.55675
4,13,15,19,100,0,5.502941176
3,14,18,19,100,0,7.018235294
2,9,16,12,100,0,6.504636364
5,6,15,12,100,0,6.678
2,8,16,13,100,0,8.2745
1,9,9,12,100,0,5.0469
3,4,7,8,100,0,2.958714286
3,5,11,11,100,0,8.075
2,7,9,8,100,0,4.577888889
0,1,1,1,100,0,2.306
1,3,7,5,100,0,7.54625
2,2,4,4,100,0,5.83225
0,2,4,3,100,0,6.8715
4,2,9,8,100,0,5.075333333
4,2,12,7,100,0,6.67
1,3,5,6,100,0,6.04025
1,1,3,3,100,0,8.4775
0,0,0,0,100,0,0
0,0,0,0,100,0,0
0,0,0,0,100,0,0
0,0,0,0,100,0,0
0,0,0,0,100,0,0
0,0,0,0,99.83333333,0,0
1,0,2,1,100,0,8.281
0,0,0,0,100,0,0
0,0,0,0,100,0,0
0,0,0,0,100,0,0
0,0,0,0,100,0,0
1,2,4,5,100,0,7.774666667
2,0,2,3,100,0,5.2145
0,0,0,0,100,0,0
1,1,3,2,100,0,6.6325
0,1,0,2,100,0,6.138
0,0,1,0,100,0,0
0,0,0,0,100,0,0
1,0,1,1,100,0,1.636
1,1,2,3,100,0,7.1765
0,0,0,0,100,0,0
0,0,0,0,100,0,0
1,0,2,1,100,0,6.819
1,0,2,1,100,0,9.382
0,2,2,3,100,0,4.76
0,0,0,0,100,0,0
0,0,0,0,100,0,0
2,1,4,5,100,0,7.561333333
0,0,0,0,100,0,0
0,0,0,0,100,0,0
2,2,7,5,100,0,7.12425
7,0,8,12,100,0,7.379285714
12,4,20,20,100,0,5.725125
4,4,9,11,100,0,6.4895
4,2,8,7,100,0,7.272333333
5,3,10,11,100,0,6.575125
5,4,10,15,100,0,2.433333333
4,2,6,6,100,0,5.531166667
8,3,11,13,100,0,8.312
7,7,17,22,100,0,6.330857143
5,5,12,15,100,0,6.6231
6,4,12,13,100,0,5.7666
17,10,35,34,100,0,7.637851852
16,21,43,48,100,0,8.737702703
20,17,49,45,100,0,8.665540541
24,9,36,41,100,0,6.931545455
17,10,35,35,100,0,9.03062963
14,12,24,36,100,0,8.214461538
12,11,28,29,100,0,6.407217391
12,10,24,33,100,3,6.215636364
13,14,30,32,100,0,6.844555556
14,8,22,23,100,0,6.051136364
11,6,17,23,100,0,6.158588235
8,12,18,34,100,0,7.53825
15,14,32,39,100,0,7.045827586
11,10,26,26,100,0,4.870571429
14,15,33,32,99.83333333,1,6.781413793
7,13,30,29,100,0,8.1349
16,11,35,37,100,0,9.348703704
7,15,26,33,100,0,8.021318182
11,13,32,32,100,0,6.302916667
14,14,35,41,100,0,6.604178571
14,9,26,32,100,0,6.582913043
14,11,29,31,100,0,5.97224
8,10,24,23,100,0,7.683444444
9,8,18,24,100,0,6.081294118
6,11,18,18,100,0,5.625235294
12,15,27,33,100,0,5.466740741
5,7,14,20,100,0,5.893583333
6,8,17,18,100,0,6.845071429
3,9,16,17,100,0,5.795333333
6,16,27,23,100,0,6.012727273
2,10,16,16,100,0,5.833166667
7,6,15,15,100,0,5.177769231
4,6,13,14,100,0,6.3592
3,3,6,7,100,0,5.901333333
5,6,18,11,100,0,5.354636364
3,6,14,15,100,0,6.159444444
2,8,13,16,100,0,5.9
1,7,11,9,100,0,7.1695
0,2,3,3,100,0,6.4845
3,10,10,11,100,0,3.243846154
0,2,4,2,100,0,4.02
1,1,2,3,100,0,5.972
1,2,3,3,100,0,5.302333333
2,5,7,7,100,0,4.371714286
0,0,2,1,100,0,0
0,3,3,4,100,0,4.697333333
2,0,3,2,100,0,7.2375
1,0,2,1,100,0,8.031
2,0,1,1,100,0,2.581
0,3,2,4,100,0,3.447
1,0,3,1,100,0,8.734
3,2,5,4,100,0,3.6246
0,1,1,2,100,0,6.281
2,4,6,6,100,0,4.16
0,0,0,0,100,0,0
0,0,0,0,100,0,0
0,0,0,0,100,0,0
0,0,0,0,100,0,0
0,0,0,0,100,0,0
1,0,2,1,100,0,9.54
0,1,1,2,100,0,6.902
0,0,0,0,100,0,0
0,1,0,1,100,0,1.839
1,0,1,1,100,0,7.434
1,1,3,2,99.83333333,0,7.8965
1,3,3,5,99.83333333,0,4.46825
3,2,5,7,100,0,7.2286
0,1,2,1,100,0,1.913
1,2,2,4,100,0,4.471
0,1,1,2,100,0,6.23
1,1,4,2,100,0,7.493
1,0,1,1,100,0,9.173
0,1,2,1,100,0,5.823
0,0,0,0,100,0,0
0,0,0,0,100,0,0
0,0,0,0,100,0,0
0,0,0,0,100,0,0
1,1,3,3,100,0,7.5595
2,2,4,5,100,0,4.8635
2,2,6,6,100,0,5.77375
0,0,0,0,100,0,0
0,2,3,3,100,0,5.964
0,0,0,0,100,0,0
1,0,1,2,100,0,9.326
0,0,0,0,100,0,0
0,0,0,0,100,0,0
0,1,2,1,100,0,5.428
0,0,0,0,100,0,0
2,0,2,2,100,0,6.3805
0,0,0,0,100,0,0
1,0,1,1,100,0,8.724
0,1,1,2,100,0,2.937
0,0,0,4,10.16666667,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,2,2,0.666666667,0,0
0,0,1,1,0.166666667,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
